time,temp,prcp,wspd,rhum,pres,temp_rolling_avg_7,prcp_rolling_avg_7,wspd_rolling_avg_7,rhum_rolling_avg_7,pres_rolling_avg_7
2021-05-17 10:00:00,19.7,0.0,20.5,32.0,1009.6,17.550595238095237,0.004166666666666667,9.07202380952381,42.61309523809524,1010.430357142857
2021-05-17 11:00:00,20.1,0.0,20.5,31.0,1009.1,17.57797619047619,0.004166666666666667,9.129761904761907,42.625,1010.3660714285714
2021-05-17 12:00:00,20.7,0.0,20.5,30.0,1008.8,17.604761904761904,0.004166666666666667,9.191666666666666,42.648809523809526,1010.3059523809524
2021-05-17 13:00:00,20.4,0.0,20.5,31.0,1008.8,17.627380952380953,0.004166666666666667,9.260119047619048,42.67857142857143,1010.2517857142858
2021-05-17 14:00:00,20.6,0.0,16.9,30.0,1008.6,17.651190476190475,0.004166666666666667,9.317857142857141,42.70238095238095,1010.1999999999998
2021-05-17 15:00:00,20.3,0.0,15.8,32.0,1008.8,17.676190476190477,0.004166666666666667,9.37142857142857,42.726190476190474,1010.1488095238095
2021-05-17 16:00:00,19.7,0.0,10.1,33.0,1008.9,17.704761904761906,0.004166666666666667,9.39107142857143,42.732142857142854,1010.0988095238096
2021-05-17 17:00:00,16.9,0.0,6.5,40.0,1009.2,17.73333333333333,0.004166666666666667,9.386904761904763,42.73809523809524,1010.0494047619048
2021-05-17 18:00:00,15.4,0.0,7.2,46.0,1010.1,17.761309523809523,0.004166666666666667,9.389285714285714,42.75,1010.0029761904761
2021-05-17 19:00:00,16.5,0.0,1.4,44.0,1011.0,17.804166666666667,0.004166666666666667,9.35892857142857,42.720238095238095,1009.9619047619046
2021-05-17 20:00:00,15.9,0.0,0.7,46.0,1011.4,17.849404761904765,0.004166666666666667,9.322619047619048,42.67857142857143,1009.9214285714287
2021-05-17 21:00:00,14.7,0.0,3.6,50.0,1011.4,17.89107142857143,0.004166666666666667,9.29702380952381,42.654761904761905,1009.8815476190476
2021-05-17 22:00:00,14.2,0.0,5.4,52.0,1011.2,17.932738095238093,0.004166666666666667,9.282142857142858,42.63095238095238,1009.8398809523808
2021-05-17 23:00:00,14.0,0.0,4.7,52.0,1010.9,17.977976190476188,0.004166666666666667,9.258928571428571,42.595238095238095,1009.7964285714287
2021-05-18 00:00:00,13.9,0.0,2.9,53.0,1010.8,18.026785714285715,0.004166666666666667,9.21845238095238,42.535714285714285,1009.7517857142857
2021-05-18 01:00:00,12.6,0.0,3.2,58.0,1010.5,18.071428571428573,0.004166666666666667,9.188095238095238,42.482142857142854,1009.7065476190477
2021-05-18 02:00:00,12.0,0.0,4.3,60.0,1010.8,18.116071428571427,0.004166666666666667,9.170833333333333,42.416666666666664,1009.6636904761905
2021-05-18 03:00:00,12.1,0.0,6.8,61.0,1010.6,18.161904761904765,0.004166666666666667,9.168452380952383,42.351190476190474,1009.6184523809524
2021-05-18 04:00:00,14.9,0.0,6.8,51.0,1011.0,18.210119047619045,0.004166666666666667,9.161904761904761,42.273809523809526,1009.5755952380952
2021-05-18 05:00:00,17.6,0.0,7.9,43.0,1011.3,18.25714285714286,0.004166666666666667,9.176785714285714,42.208333333333336,1009.5363095238096
2021-05-18 06:00:00,19.4,0.0,13.3,37.0,1011.2,18.300595238095237,0.004166666666666667,9.242857142857144,42.160714285714285,1009.5029761904761
2021-05-18 07:00:00,21.2,0.0,17.6,35.0,1010.7,18.340476190476192,0.004166666666666667,9.32857142857143,42.148809523809526,1009.4738095238096
2021-05-18 08:00:00,22.8,0.0,19.4,32.0,1010.1,18.38095238095238,0.004166666666666667,9.418452380952383,42.13095238095238,1009.444642857143
2021-05-18 09:00:00,24.4,0.0,23.8,29.0,1009.4,18.423809523809524,0.004166666666666667,9.530357142857143,42.11309523809524,1009.4136904761905
2021-05-18 10:00:00,25.2,0.0,24.8,26.0,1008.5,18.464880952380955,0.004166666666666667,9.648214285714285,42.095238095238095,1009.3809523809524
2021-05-18 11:00:00,26.3,0.0,25.6,23.0,1007.4,18.507738095238093,0.004166666666666667,9.772619047619047,42.06547619047619,1009.3458333333334
2021-05-18 12:00:00,25.6,0.0,23.0,25.0,1007.1,18.54285714285714,0.004166666666666667,9.881547619047618,42.04761904761905,1009.3130952380952
2021-05-18 13:00:00,27.3,0.0,24.1,20.0,1005.2,18.586309523809526,0.004166666666666667,9.995238095238095,42.0,1009.2744047619046
2021-05-18 14:00:00,27.3,0.0,23.8,18.0,1004.3,18.630357142857143,0.004166666666666667,10.104761904761904,41.94047619047619,1009.2333333333333
2021-05-18 15:00:00,27.0,0.0,26.3,20.0,1004.2,18.67202380952381,0.004166666666666667,10.225,41.898809523809526,1009.1928571428571
2021-05-18 16:00:00,26.3,0.0,19.4,19.0,1003.5,18.71607142857143,0.004166666666666667,10.304166666666667,41.833333333333336,1009.1499999999999
2021-05-18 17:00:00,23.6,0.0,19.8,27.0,1004.8,18.7625,0.004166666666666667,10.375,41.773809523809526,1009.1130952380952
2021-05-18 18:00:00,20.2,0.0,11.2,43.0,1006.9,18.79642857142857,0.004166666666666667,10.38154761904762,41.767857142857146,1009.0833333333334
2021-05-18 19:00:00,18.1,0.0,8.6,57.0,1009.0,18.825595238095236,0.004166666666666667,10.342857142857142,41.79761904761905,1009.0589285714285
2021-05-18 20:00:00,15.7,0.0,7.2,74.0,1011.2,18.84940476190476,0.004166666666666667,10.321428571428571,41.875,1009.047619047619
2021-05-18 21:00:00,15.1,0.0,10.8,75.0,1012.2,18.876190476190477,0.004166666666666667,10.336309523809524,41.92857142857143,1009.042261904762
2021-05-18 22:00:00,14.5,0.0,14.8,72.0,1013.0,18.902380952380955,0.004166666666666667,10.373214285714285,41.958333333333336,1009.0440476190475
2021-05-18 23:00:00,13.6,0.0,12.6,73.0,1013.3,18.926190476190477,0.004166666666666667,10.39702380952381,41.98809523809524,1009.0494047619048
2021-05-19 00:00:00,12.6,0.0,10.8,80.0,1013.9,18.948809523809523,0.004166666666666667,10.414285714285715,42.041666666666664,1009.0601190476191
2021-05-19 01:00:00,11.5,0.0,7.9,89.0,1014.5,18.96785714285714,0.004166666666666667,10.414285714285715,42.148809523809526,1009.0761904761906
2021-05-19 02:00:00,10.6,0.0,6.1,94.0,1015.1,18.98452380952381,0.004166666666666667,10.405357142857142,42.291666666666664,1009.0988095238096
2021-05-19 03:00:00,10.5,0.0,6.8,95.0,1015.7,19.001190476190477,0.004166666666666667,10.40297619047619,42.458333333333336,1009.1255952380952
2021-05-19 04:00:00,11.9,0.0,9.4,83.0,1017.1,19.010714285714286,0.004166666666666667,10.411904761904761,42.61904761904762,1009.1607142857143
2021-05-19 05:00:00,13.6,0.0,11.2,69.0,1017.1,19.00952380952381,0.004166666666666667,10.45297619047619,42.767857142857146,1009.1964285714286
2021-05-19 06:00:00,15.7,0.0,12.6,49.0,1017.1,19.00357142857143,0.004166666666666667,10.513095238095238,42.845238095238095,1009.2357142857143
2021-05-19 07:00:00,17.6,0.0,13.7,35.0,1016.8,18.994642857142857,0.004166666666666667,10.555952380952382,42.86904761904762,1009.2779761904762
2021-05-19 08:00:00,19.3,0.0,14.0,27.0,1016.4,18.981547619047618,0.004166666666666667,10.564285714285713,42.88690476190476,1009.3190476190476
2021-05-19 09:00:00,20.9,0.0,15.1,22.0,1015.9,18.970238095238095,0.004166666666666667,10.566071428571428,42.88095238095238,1009.360119047619
2021-05-19 10:00:00,22.3,0.0,16.6,19.0,1015.3,18.959523809523812,0.004166666666666667,10.579166666666667,42.86904761904762,1009.4029761904762
2021-05-19 11:00:00,23.2,0.0,15.8,16.0,1014.6,18.947619047619046,0.004166666666666667,10.580952380952382,42.86309523809524,1009.4470238095239
2021-05-19 12:00:00,23.7,0.0,15.5,18.0,1014.0,18.936309523809523,0.004166666666666667,10.570238095238095,42.875,1009.4898809523811
2021-05-19 13:00:00,23.9,0.0,13.7,17.0,1013.2,18.92738095238095,0.004166666666666667,10.548809523809524,42.88690476190476,1009.5297619047619
2021-05-19 14:00:00,24.0,0.0,12.2,18.0,1012.7,18.922023809523807,0.004166666666666667,10.527380952380952,42.904761904761905,1009.5684523809524
2021-05-19 15:00:00,23.6,0.0,9.7,18.0,1012.3,18.91845238095238,0.004166666666666667,10.520833333333334,42.910714285714285,1009.6041666666666
2021-05-19 16:00:00,22.8,0.0,5.0,19.0,1012.1,18.920238095238094,0.004166666666666667,10.514285714285714,42.88095238095238,1009.6351190476191
2021-05-19 17:00:00,19.4,0.0,7.6,25.0,1012.2,18.923214285714284,0.004166666666666667,10.514285714285714,42.839285714285715,1009.6666666666666
2021-05-19 18:00:00,18.4,0.0,9.7,25.0,1012.3,18.930357142857144,0.004166666666666667,10.531547619047618,42.785714285714285,1009.694642857143
2021-05-19 19:00:00,17.1,0.0,8.3,26.0,1012.4,18.941071428571426,0.004166666666666667,10.533928571428572,42.714285714285715,1009.7202380952381
2021-05-19 20:00:00,15.9,0.0,8.3,29.0,1011.9,18.95,0.004166666666666667,10.542857142857143,42.648809523809526,1009.7434523809524
2021-05-19 21:00:00,15.8,0.0,7.9,32.0,1011.7,18.964285714285715,0.004166666666666667,10.542857142857141,42.583333333333336,1009.764880952381
2021-05-19 22:00:00,15.0,0.0,7.9,39.0,1011.6,18.96904761904762,0.004166666666666667,10.555357142857142,42.57738095238095,1009.785119047619
2021-05-19 23:00:00,14.5,0.0,6.8,41.0,1011.1,18.96785714285714,0.004166666666666667,10.591666666666665,42.583333333333336,1009.8011904761905
2021-05-20 00:00:00,14.1,0.0,6.1,41.0,1010.9,18.967857142857145,0.004166666666666667,10.619642857142859,42.595238095238095,1009.819642857143
2021-05-20 01:00:00,14.0,0.0,6.8,40.0,1010.4,18.975,0.004166666666666667,10.636309523809524,42.57738095238095,1009.8321428571428
2021-05-20 02:00:00,14.2,0.0,6.8,39.0,1009.9,18.986904761904764,0.004166666666666667,10.64702380952381,42.54761904761905,1009.839880952381
2021-05-20 03:00:00,15.0,0.0,6.1,39.0,1009.6,19.010714285714286,0.004166666666666667,10.640476190476189,42.476190476190474,1009.8428571428572
